SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,DATE
514264,SEASONS TEXT,X ,Q,8.3,8.3,8.3,8.3,8.3,7.91,8,1467,12176.0,,2021-07-19
514266,ZENITH FIBRE,XT,Q,64.0,64.2,61.15,64.2,64.2,61.15,126,39259,2514870.0,,2021-07-19
514272,BHILWARA SP.,X ,Q,18.15,19.4,17.6,18.85,18.0,18.5,20,3338,62802.0,,2021-07-19
514274,AARVEE DENIM,T ,Q,25.6,25.65,24.6,25.45,25.65,24.45,49,14457,369153.0,,2021-07-19
514280,SANRHEA TECH,XT,Q,20.5,22.6,20.5,22.6,22.6,21.55,2,105,2362.0,,2021-07-19
514286,ASHIMA LTD. ,T ,Q,19.95,20.05,19.5,19.95,20.05,19.55,58,50753,1001504.0,,2021-07-19
514300,PIONEER EMB ,B ,Q,58.0,63.45,57.85,61.0,61.0,59.1,1610,138816,8514330.0,,2021-07-19
514302,VIPPY SPIN. ,X ,Q,68.25,75.05,68.25,74.35,75.05,68.25,158,18679,1346834.0,,2021-07-19
514312,JAY HIND SYN,XT,Q,10.03,10.03,10.0,10.0,10.0,10.03,13,7591,75912.0,,2021-07-19
514316,RAGHUVIR SYN,X ,Q,210.0,219.45,200.55,218.95,218.95,209.0,13,593,128442.0,,2021-07-19
514322,KAMADGIRI   ,X ,Q,46.5,57.95,46.5,52.6,52.9,55.75,138,10608,547935.0,,2021-07-19
514324,OMNITEX IND.,X ,Q,19.0,19.0,19.0,19.0,19.0,19.05,4,1850,35150.0,,2021-07-19
514326,PATSPIN INDI,T ,Q,8.9,8.9,8.49,8.9,8.9,8.48,70,38500,341124.0,,2021-07-19
514330,ONEGLOBAL   ,X ,Q,19.29,19.29,19.29,19.29,19.29,18.38,50,7310,141009.0,,2021-07-19
514332,NEOINFRA    ,X ,Q,18.05,18.05,17.0,18.0,18.0,17.2,10,417,7521.0,,2021-07-19
514354,PREMIER POLY,B ,Q,70.9,75.65,70.5,74.7,74.05,71.65,209,9152,671120.0,,2021-07-19
514360,KRRAIL      ,X ,Q,29.5,30.0,28.5,30.0,30.0,29.95,55,5601,161614.0,,2021-07-19
514386,GUJ COTEX   ,XT,Q,1.36,1.36,1.36,1.36,1.36,1.3,2,2000,2720.0,,2021-07-19
514394,AJIL        ,Z ,Q,29.45,30.25,27.75,29.0,28.5,28.85,80,9180,267317.0,,2021-07-19
514400,GARWARE SYN.,X ,Q,19.85,19.85,18.9,18.9,18.9,19.85,12,722,13999.0,,2021-07-19
514402,SHARAD FIBRE,P ,Q,8.32,8.32,8.32,8.32,8.32,7.93,2,700,5824.0,,2021-07-19
514412,SARUPINDUS  ,XT,Q,23.9,23.9,22.75,22.75,22.75,23.9,9,715,16380.0,,2021-07-19
514418,MANORG      ,X ,Q,784.0,805.0,784.0,789.25,789.25,783.9,607,16407,13052924.0,,2021-07-19
514428,HINDU.ADHESI,X ,Q,291.0,295.0,276.4,276.6,281.5,290.9,161,9756,2746785.0,,2021-07-19
514442,SRI KPR IND ,X ,Q,16.25,17.75,16.25,17.25,17.25,16.95,32,1606,27015.0,,2021-07-19
514448,JYOTI RESINS,X ,Q,799.95,799.95,761.6,775.95,775.0,793.05,400,4673,3618373.0,,2021-07-19
514450,MAHA.RUBTECH,X ,Q,67.0,67.0,65.0,65.2,65.2,67.05,119,14733,965515.0,,2021-07-19
514454,SOUTH.LATEX ,XT,Q,8.9,8.9,8.55,8.55,8.55,9.0,7,850,7302.0,,2021-07-19
514460,OSWAL YARNS ,XT,Q,6.5,6.7,6.1,6.46,6.7,6.4,11,632,4036.0,,2021-07-19
514470,WIMSOME TEXT,T ,Q,65.75,65.75,63.0,65.75,65.75,62.65,186,19546,1278562.0,,2021-07-19
515008,MOD.INSUL.  ,XT,Q,59.95,59.95,56.0,56.85,56.75,58.6,96,23230,1324276.0,,2021-07-19
515018,REG.CERAMIC ,T ,Q,1.61,1.61,1.61,1.61,1.61,1.69,3,1127,1814.0,,2021-07-19
515030,ASAHI IN.GLA,A ,Q,389.05,389.05,373.4,376.05,376.05,381.9,518,6575,2481632.0,,2021-07-19
515037,MURD.CERAM  ,B ,Q,30.65,31.55,30.25,30.4,30.25,31.05,361,11554,356634.0,,2021-07-19
515043,SAINT-GOBAIN,X ,Q,70.4,71.35,67.55,69.65,69.65,69.35,1507,265405,18430070.0,,2021-07-19
515055,ANANTRAJ    ,T ,Q,68.75,72.0,67.55,68.6,68.6,71.1,434,101674,6976521.0,,2021-07-19
515059,MADHUS.IND. ,X ,Q,21.15,21.15,20.35,21.15,21.15,20.15,53,6019,126442.0,,2021-07-19
515085,RESTILE CER.,XT,Q,2.92,3.18,2.91,3.0,3.0,3.04,30,11060,33506.0,,2021-07-19
515093,MADHAV MARB.,B ,Q,65.35,68.1,64.85,65.65,66.05,67.55,285,11235,746329.0,,2021-07-19
515127,RAMASIGNS   ,XT,Q,3.8,3.87,3.8,3.87,3.87,3.69,54,34151,131965.0,,2021-07-19
515145,HIND.NAT.GLS,T ,Q,48.2,50.45,47.8,49.0,49.0,48.4,53,12125,595162.0,,2021-07-19
515147,HALDYN GLASS,XT,Q,40.7,40.7,39.1,40.15,40.15,40.0,398,103323,4133274.0,,2021-07-19
516003,DUROPLY     ,X ,Q,113.75,113.75,103.8,106.4,105.0,108.35,66,10457,1128497.0,,2021-07-19
516007,MANGALAM TIM,T ,Q,15.0,15.34,15.0,15.34,15.34,14.61,25,18049,276834.0,,2021-07-19
516016,SHREYANS IND,B ,Q,115.5,118.4,113.45,114.05,114.65,115.9,330,3710,428645.0,,2021-07-19
516020,AGIO PAPER  ,XT,Q,3.27,3.27,3.27,3.27,3.27,3.12,11,8121,26555.0,,2021-07-19
516022,STAR PAPER  ,B ,Q,153.05,163.4,153.05,160.3,162.25,160.95,982,30307,4830795.0,,2021-07-19
516030,YASHPAKKA   ,X ,Q,86.95,89.0,86.0,87.95,87.4,87.45,286,51420,4479872.0,,2021-07-19
516064,ARROWGREEN  ,T ,Q,150.0,157.25,147.25,153.45,153.05,154.45,27,1778,275125.0,,2021-07-19
516072,VISHNU CHEM ,B ,Q,576.25,609.4,576.25,609.4,609.4,580.4,110,1943,1168315.0,,2021-07-19
516078,JUMBO BAG   ,Z ,Q,15.16,16.71,15.13,16.71,16.71,15.92,37,8035,129301.0,,2021-07-19
516082,N.R.AGARWAL ,B ,Q,247.7,247.9,240.85,242.55,243.15,249.7,284,2239,545015.0,,2021-07-19
516086,SH.RAJES.PAP,XT,Q,3.88,3.88,3.88,3.88,3.88,3.7,12,1527,5924.0,,2021-07-19
516092,3PLAND      ,B ,Q,17.2,17.26,16.63,17.26,17.26,16.44,141,46900,804000.0,,2021-07-19
516096,SANGAL PAPER,XT,Q,94.05,102.9,94.05,94.1,94.1,99.0,7,212,20881.0,,2021-07-19
516106,SH.KARTHIK P,XT,Q,6.95,7.0,6.35,6.35,6.35,6.67,59,11256,76218.0,,2021-07-19
516108,S.I.PAPER   ,X ,Q,152.9,160.0,150.0,153.0,153.45,152.2,276,35167,5481527.0,,2021-07-19
516110,SCANDENT    ,X ,Q,25.9,26.3,23.95,26.0,26.3,23.95,274,354137,9226776.0,,2021-07-19
517015,VINDHYA TELE,A ,Q,1347.7,1409.1,1335.25,1380.4,1385.8,1340.85,1322,5684,7870246.0,,2021-07-19
517035,RUTTONSHA IN,X ,Q,75.9,75.9,69.25,72.7,73.85,72.5,76,4757,345136.0,,2021-07-19
517041,ADORWELDING ,B ,Q,769.0,778.75,742.7,750.35,751.5,754.65,909,4911,3736189.0,,2021-07-19
517044,INT.DATA MAN,XT,Q,6.47,6.79,6.15,6.79,6.79,6.47,4,343,2186.0,,2021-07-19
517059,SALZER ELEC ,B ,Q,186.0,186.0,173.65,179.4,179.4,177.1,2241,56965,10255859.0,,2021-07-19
517063,JETINFOTRAN ,X ,Q,39.5,41.5,39.1,39.1,39.1,39.95,18,990,39495.0,,2021-07-19
517096,APLAB LTD.  ,X ,Q,23.4,23.4,21.8,22.05,21.9,22.9,127,18414,408005.0,,2021-07-19
517119,PCS TECH    ,XT,Q,9.46,10.24,9.46,10.0,10.0,9.95,31,3611,35815.0,,2021-07-19
517146,USHA MART.LT,A ,Q,56.0,60.4,55.1,59.75,59.75,56.0,4863,908978,53176430.0,,2021-07-19
517166,SPEL SEMICON,XT,Q,21.39,21.39,21.39,21.39,21.39,22.51,109,24072,514900.0,,2021-07-19
517168,SUBROS LTD. ,A ,Q,330.8,331.0,322.0,325.45,322.35,332.25,236,1673,547560.0,,2021-07-19
517170,KLKELEC     ,XT,Q,19.5,20.47,19.5,20.47,20.47,19.5,4,340,6727.0,,2021-07-19
517174,HONEYWELL   ,A ,Q,43679.95,44201.0,42725.05,44035.0,44201.0,43651.3,159,246,10746288.0,,2021-07-19
517201,SWITCH.TECH.,XT,Q,38.1,41.9,38.0,41.85,38.15,39.95,12,1497,57923.0,,2021-07-19
517206,LUMAX IND   ,B ,Q,1507.9,1515.0,1490.0,1502.45,1502.45,1503.05,131,434,651102.0,,2021-07-19
517214,DIGISPICE   ,T ,Q,54.5,54.7,53.8,54.7,54.7,52.1,137,48806,2665675.0,,2021-07-19
517230,PREM.AU.ELEC,Z ,Q,7.64,7.64,7.63,7.64,7.64,7.28,14,5357,40927.0,,2021-07-19
517236,CALCOM VISIO,XT,Q,37.55,38.6,37.0,38.6,38.6,36.8,16,1693,62892.0,,2021-07-19
517238,DYNAVISION  ,XT,Q,73.0,74.0,73.0,74.0,74.0,73.0,4,249,18252.0,,2021-07-19
517246,BCC FUBA    ,XT,Q,18.84,19.79,17.91,19.79,19.79,18.85,86,21929,408491.0,,2021-07-19
517258,PRECISION EL,XT,Q,33.0,33.0,31.65,31.7,31.7,31.5,7,1189,38982.0,,2021-07-19
517264,FINELINE CI ,XT,Q,17.8,19.2,17.4,19.1,19.1,18.3,27,7123,126104.0,,2021-07-19
517271,HBL P SYS   ,B ,Q,53.9,55.5,53.0,53.55,53.9,54.05,1775,209282,11408073.0,,2021-07-19
517273,S&S POWER SW,T ,Q,20.5,21.4,20.5,20.7,21.4,21.55,7,618,12791.0,,2021-07-19
517288,GUJARATPOLY ,X ,Q,14.5,14.5,14.49,14.49,14.49,14.25,9,651,9437.0,,2021-07-19
517300,GUJ.IND.POW.,A ,Q,92.8,97.95,92.0,94.9,94.9,90.85,6289,526694,50540178.0,,2021-07-19
517330,CMI LTD.    ,B ,Q,54.3,57.2,53.75,54.55,54.8,54.8,520,26954,1491906.0,,2021-07-19
517334,MOTHERSON SS,A ,Q,243.2,246.0,240.7,244.75,244.75,244.1,2168,710228,173431781.0,,2021-07-19
517344,MINDTECK (I),B ,Q,93.0,96.2,90.4,96.2,96.2,91.65,504,47202,4482216.0,,2021-07-19
517354,HAVELLSINDIA,A ,Q,1070.2,1107.9,1068.45,1088.35,1088.35,1077.9,13970,397678,432618022.0,,2021-07-19
517356,ACI INFOCOM ,XT,Q,0.88,0.88,0.88,0.88,0.88,0.84,273,580299,510663.0,,2021-07-19
517370,INCAP LTD.  ,XT,Q,25.35,25.35,22.95,23.95,23.4,24.15,10,331,8065.0,,2021-07-19
517372,GUJ.INTRUX  ,X ,Q,129.9,129.9,116.0,118.05,120.0,121.0,121,16089,1923305.0,,2021-07-19
517380,IGARSHI MOT ,A ,Q,542.9,542.9,522.8,528.5,528.5,543.0,1232,16797,8913058.0,,2021-07-19
517385,SYMPHONY    ,A ,Q,1073.0,1128.05,1065.0,1085.3,1088.7,1071.9,2007,15742,17298842.0,,2021-07-19
517393,VINTRON INF.,XT,Q,0.95,0.95,0.95,0.95,0.95,1.0,26,47351,44983.0,,2021-07-19
517397,PAN ELECTR. ,XT,Q,43.55,43.55,43.55,43.55,43.55,41.5,21,700,30485.0,,2021-07-19
517399,VXL INSTRUM.,XT,Q,7.64,8.02,7.3,7.5,7.5,7.64,21,1752,13500.0,,2021-07-19
517411,SHYAM TELEC.,T ,Q,14.92,14.92,14.92,14.92,14.92,15.7,1,33,492.0,,2021-07-19
517415,LEE&NEE SOFT,XT,Q,5.35,5.35,4.85,4.89,4.88,5.1,290,112388,563179.0,,2021-07-19
517417,PATEL AIRTEM,X ,Q,208.0,212.0,206.0,207.2,207.65,210.5,374,25158,5247742.0,,2021-07-19
517421,BFLYGANDHI  ,T ,Q,780.95,780.95,737.15,751.3,757.95,774.1,308,4246,3203028.0,,2021-07-19
517429,ATHENAGLO   ,XT,Q,68.8,68.8,64.0,67.85,65.0,65.55,34,3641,248929.0,,2021-07-19
517437,DUTRON POLY.,XT,Q,251.15,251.15,227.5,227.5,227.5,239.2,9,286,69814.0,,2021-07-19
517447,R.S.SOFTWARE,T ,Q,38.9,38.9,37.5,37.85,37.5,37.55,87,12221,468368.0,,2021-07-19
517449,MAGNA ELECTR,X ,Q,181.55,183.95,175.05,179.9,179.9,182.65,133,10130,1821323.0,,2021-07-19
517467,MARSONS     ,Z ,Q,9.26,9.72,8.8,9.7,9.7,9.26,27,2711,24397.0,,2021-07-19
517477,ELNET TECH. ,X ,Q,193.0,202.9,190.0,195.85,195.85,190.0,421,31959,6302410.0,,2021-07-19
517494,ACCEL       ,XT,Q,15.8,16.15,15.5,15.7,15.6,15.85,54,21629,342117.0,,2021-07-19
517498,WEBELSOLAR  ,B ,Q,70.35,73.6,68.8,72.7,72.7,70.15,425,23560,1674307.0,,2021-07-19
517500,ROTO PUMPS  ,X ,Q,204.9,205.0,201.55,202.0,203.8,204.9,305,21534,4374202.0,,2021-07-19
517506,TTK PRESTIGE,A ,Q,9226.1,9292.85,9124.3,9168.5,9196.95,9242.9,110,143,1314772.0,,2021-07-19
517514,DHINDIA     ,X ,Q,24.7,24.7,23.5,23.65,23.5,24.5,47,4614,110727.0,,2021-07-19
517522,RAJ GLO WIR ,T ,Q,1725.0,1740.0,1670.0,1708.75,1710.0,1741.2,185,2966,5085776.0,,2021-07-19
517530,SURANATP    ,B ,Q,7.39,7.39,6.99,7.35,7.39,7.04,118,37920,272589.0,,2021-07-19
517536,ONWARD TECHN,T ,Q,270.8,270.8,245.1,270.8,270.8,257.95,395,31608,8498160.0,,2021-07-19
517544,CENTUM ELEC ,B ,Q,489.65,515.0,486.3,509.85,510.15,487.7,194,2111,1070867.0,,2021-07-19
517546,ALFA TRANSFO,X ,Q,10.64,10.64,10.05,10.3,10.3,10.55,33,5738,58092.0,,2021-07-19
517548,STARLITE COM,Z ,Q,2.78,2.78,2.53,2.71,2.76,2.66,44,16715,44246.0,,2021-07-19
517554,NHCFOODS    ,X ,Q,9.02,9.14,9.02,9.14,9.14,9.02,19,4896,44447.0,,2021-07-19
517562,TRIGYN TECH ,B ,Q,150.0,163.0,144.5,158.7,158.7,149.0,4922,192413,30134525.0,,2021-07-19
517569,KEI INDUST. ,A ,Q,704.9,733.45,704.9,712.75,712.75,711.65,2259,38584,27762192.0,,2021-07-19
517571,IMPPOWERS   ,B ,Q,15.04,15.14,14.52,14.88,14.82,15.25,115,11154,166645.0,,2021-07-19
518011,KEERTHI     ,XT,Q,137.0,144.8,131.2,142.0,142.0,138.05,102,9740,1346622.0,,2021-07-19
518029,GUJ.SIDH.CEM,B ,Q,51.2,53.35,50.3,51.75,52.05,51.2,4069,529109,27380821.0,,2021-07-19
518075,SURAJ PRODUC,Z ,Q,51.15,55.45,51.15,55.15,55.35,53.45,6,226,12388.0,,2021-07-19
518091,ANJANI PORTL,B ,Q,439.7,511.5,439.6,485.95,485.95,430.65,5589,103868,49800817.0,,2021-07-19
519003,MODINATURAL ,X ,Q,165.7,165.7,155.0,158.35,159.0,159.9,243,15428,2475159.0,,2021-07-19
519064,KHANDEL. EXT,XT,Q,7.78,7.78,7.78,7.78,7.78,8.17,1,20,155.0,,2021-07-19
519091,TASTY BITE  ,A ,Q,18745.0,18999.0,18722.7,18871.15,18999.0,18879.3,202,313,5905418.0,,2021-07-19
519097,RITESH INTER,XT,Q,37.3,37.3,34.0,34.0,34.85,35.75,241,15895,546947.0,,2021-07-19
519105,AVT NATURAL ,B ,Q,79.25,82.0,78.15,79.15,79.1,79.25,1388,231161,18570031.0,,2021-07-19
519126,HIND.FOODS  ,T ,Q,1975.0,2009.9,1922.0,1988.3,1988.3,1989.5,507,2195,4356257.0,,2021-07-19
519136,NAHAR INDUST,B ,Q,112.0,113.4,110.0,113.25,113.25,108.0,245,37596,4247410.0,,2021-07-19
519152,VADILAL ENT ,XT,Q,1658.0,1700.0,1658.0,1700.0,1700.0,1655.05,2,2,3358.0,,2021-07-19
519156,VADILAL IND ,B ,Q,1028.1,1093.15,1024.25,1061.15,1068.0,1026.15,1168,7142,7656201.0,,2021-07-19
519174,ASHIANA AGRO,XT,Q,10.74,10.74,10.74,10.74,10.74,10.23,14,789,8473.0,,2021-07-19
519183,ADF FOODS LT,A ,Q,880.0,899.1,865.3,870.0,871.7,874.25,578,2789,2444404.0,,2021-07-19
519191,RGRL        ,X ,Q,28.95,28.95,27.55,28.65,28.65,28.35,199,18952,538954.0,,2021-07-19
519214,WILLIAM.FIN.,XT,Q,5.35,5.35,5.35,5.35,5.35,5.35,3,1500,8025.0,,2021-07-19
519216,AJANTA SOYA ,X ,Q,106.5,107.0,104.15,105.0,105.5,107.05,997,105852,11179762.0,,2021-07-19
519224,WILLIAM.MAGO,B ,Q,22.15,24.25,22.15,22.6,23.0,23.2,64,3133,71971.0,,2021-07-19
519230,RICHIRICH   ,X ,Q,2.33,2.39,2.33,2.39,2.39,2.28,9,7329,17453.0,,2021-07-19
519234,SIEL        ,XT,Q,16.1,16.95,16.1,16.95,16.95,16.15,4,202,3338.0,,2021-07-19
519242,SARDA PROT. ,XT,Q,27.15,28.0,27.15,28.0,28.0,28.55,13,2714,73740.0,,2021-07-19
519260,SANWARIA    ,Z ,Q,0.79,0.79,0.77,0.78,0.78,0.79,525,2687022,2097631.0,,2021-07-19
519262,PRIMA AGRO L,XT,Q,43.9,44.35,43.9,44.35,44.35,42.25,33,3574,158461.0,,2021-07-19
519285,TARAI FOODS ,XT,Q,6.26,6.57,5.95,6.57,6.57,6.26,46,16703,104709.0,,2021-07-19
519287,MODERN DAIRI,X ,Q,14.1,14.36,13.53,14.13,14.13,13.92,127,21978,306618.0,,2021-07-19
519295,BAMBINO AGRO,X ,Q,277.0,281.0,264.7,278.6,281.0,276.0,197,7355,2027877.0,,2021-07-19
519299,PRIME INDS. ,Z ,Q,9.15,9.15,8.8,9.15,9.15,8.73,121,18025,164704.0,,2021-07-19
519307,VIKAS WSP   ,B ,Q,5.9,5.97,5.8,5.85,5.85,5.93,268,229763,1354868.0,,2021-07-19
519319,JATALIA     ,XT,Q,4.2,4.2,4.15,4.17,4.17,4.17,5,127,532.0,,2021-07-19
519331,VSF PROJ    ,XT,Q,10.2,10.46,10.2,10.46,10.46,9.97,9,1274,13323.0,,2021-07-19
519353,BANSISONS TE,ZP,Q,3.43,3.43,3.27,3.3,3.27,3.43,2,500,1651.0,,2021-07-19
519359,POONA DAL   ,X ,Q,56.0,64.0,51.5,60.2,60.0,53.95,860,101216,6130102.0,,2021-07-19
519367,TRANSGL.FOOD,X ,Q,144.85,144.85,138.95,138.95,138.95,144.9,16,512,71292.0,,2021-07-19
519383,ANIK INDS   ,B ,Q,25.1,26.55,24.7,25.15,25.5,25.3,449,27912,714531.0,,2021-07-19
519397,SHARAT INDUS,XT,Q,28.0,29.9,27.9,28.05,28.0,29.0,10,1130,31619.0,,2021-07-19
519415,KMGMILK     ,P ,Q,15.55,16.3,14.8,14.8,14.8,15.55,5,700,11155.0,,2021-07-19
519421,KSE LIMITED ,XT,Q,2673.6,2700.0,2641.0,2659.9,2642.0,2673.6,117,1335,3564205.0,,2021-07-19
519455,NARBADA     ,X ,Q,32.4,32.55,30.2,32.55,32.55,31.0,29,2337,74169.0,,2021-07-19
519457,VIRAT CRANE ,X ,Q,37.2,37.35,34.5,36.0,36.0,36.1,50,4012,143742.0,,2021-07-19
519463,IB INFOTECH ,XT,Q,16.0,16.0,16.0,16.0,16.0,16.0,1,1,16.0,,2021-07-19
519471,AMBARPIL    ,XT,Q,8.49,8.49,8.49,8.49,8.49,8.09,1,1,8.0,,2021-07-19
519475,CHORDIA FOOD,XT,Q,147.25,155.0,147.25,154.45,154.45,155.0,17,769,116355.0,,2021-07-19
519477,CIANAGRO    ,XT,Q,49.85,49.95,47.0,49.95,49.95,47.6,42,17444,864109.0,,2021-07-19
519483,TAI INDUST. ,X ,Q,27.05,27.05,26.25,26.25,26.25,25.8,17,3466,93099.0,,2021-07-19
519494,N K INDUST. ,T ,Q,26.4,26.45,26.4,26.45,26.45,26.4,2,200,5285.0,,2021-07-19
519500,BKV INDUSTRS,XT,Q,10.15,10.18,9.22,10.0,10.0,9.7,39,19832,193699.0,,2021-07-19
519532,ASIAN TEA   ,X ,Q,20.15,22.0,20.15,21.5,21.95,20.5,108,10376,219390.0,,2021-07-19
519552,HERITGFOOD  ,A ,Q,494.0,494.0,474.25,485.1,486.25,479.5,1119,18775,9089636.0,,2021-07-19
519566,SIMRAN FARMS,X ,Q,118.0,124.7,117.35,122.1,124.2,123.45,104,5366,652474.0,,2021-07-19
519588,DFM FOODS   ,A ,Q,404.05,409.2,396.0,397.15,396.0,405.25,2289,39476,15934806.0,,2021-07-19
519600,CCL PRODUCTS,A ,Q,385.85,390.5,380.05,380.9,382.0,385.85,880,24564,9505857.0,,2021-07-19
519602,KELLTONTEC  ,B ,Q,62.0,62.35,59.75,61.2,61.2,62.65,2663,657057,40432116.0,,2021-07-19
519604,SURYO FOODS ,XT,Q,10.56,10.56,10.56,10.56,10.56,11.11,1,500,5280.0,,2021-07-19
519612,MAHAAN FOODS,XT,Q,26.9,27.05,24.8,27.0,27.0,25.8,26,1684,45061.0,,2021-07-19
520008,RICO AUTO   ,A ,Q,50.8,53.95,50.45,52.3,52.4,51.15,1303,153493,8125760.0,,2021-07-19
520021,OMAX AUTOS. ,B ,Q,70.95,70.95,67.35,69.3,69.0,69.7,639,16984,1172510.0,,2021-07-19
520043,MUNJAL SHOWA,B ,Q,149.4,151.15,148.85,149.8,149.8,150.0,378,6968,1043821.0,,2021-07-19
520051,JAMNA AUTO  ,A ,Q,86.95,87.25,85.1,85.75,85.85,86.65,691,43373,3756629.0,,2021-07-19
520056,SUNDAR.CLAY ,A ,Q,3760.2,4084.95,3750.0,3885.5,3846.2,3904.4,1620,4786,18915631.0,,2021-07-19
520057,JTEKTINDIA  ,A ,Q,113.6,118.95,110.95,113.15,113.15,113.7,4375,315448,36423181.0,,2021-07-19
520059,MUNAUTO     ,B ,Q,67.9,69.0,67.1,67.7,67.7,68.1,1180,102178,6962029.0,,2021-07-19
520066,JAYBH.MARUTI,B ,Q,228.0,228.0,213.4,216.15,217.95,219.65,975,17875,3908169.0,,2021-07-19
520073,RACLGEAR    ,X ,Q,500.0,558.55,490.0,558.55,558.55,507.8,1057,49438,26447124.0,,2021-07-19
520075,SAMKRG PIST.,X ,Q,204.0,205.8,200.9,202.7,204.95,204.95,408,12592,2551970.0,,2021-07-19
520086,SICAL LOG   ,B ,Q,14.2,15.02,13.6,15.02,15.02,14.31,504,484757,7213961.0,,2021-07-19
520111,RATNAMNI MET,A ,Q,2071.8,2099.5,2008.3,2059.65,2054.05,2065.25,416,1366,2816229.0,,2021-07-19
520113,VESUVIUS IND,A ,Q,1172.7,1183.95,1161.85,1177.55,1178.0,1175.2,205,663,778143.0,,2021-07-19
520119,AUTOMOTIVE S,T ,Q,69.0,69.0,64.7,65.15,64.7,68.05,60,7837,516716.0,,2021-07-19
520121,ARCEE INDUST,X ,Q,10.47,10.47,10.47,10.47,10.47,11.02,28,2709,28363.0,,2021-07-19
520123,ABC INDIA   ,X ,Q,91.1,92.35,88.3,89.0,90.0,92.95,55,2073,185822.0,,2021-07-19
520127,BALURGHAT TE,X ,Q,10.44,10.44,9.5,9.69,9.86,10.12,97,15828,156932.0,,2021-07-19
520131,COASTAL ROAD,P ,Q,19.9,19.9,19.9,19.9,19.9,20.9,3,300,5970.0,,2021-07-19
520141,SIBAR AUTO  ,X ,Q,8.25,8.25,7.97,8.09,8.09,8.05,27,4750,38218.0,,2021-07-19
520151,SHREY SH LOG,B ,Q,198.8,208.8,191.5,207.65,207.65,198.9,1070,97685,20142683.0,,2021-07-19
520155,STARLOG     ,X ,Q,9.99,10.38,9.67,10.38,10.38,9.44,200,93916,941525.0,,2021-07-19
521005,INDOVATION  ,XT,Q,3.67,3.67,3.67,3.67,3.67,3.5,3,1010,3706.0,,2021-07-19
521014,EUROTEX IND ,T ,Q,10.5,11.5,10.5,11.5,11.5,11.02,5,489,5620.0,,2021-07-19
521016,INDO COUNT  ,A ,Q,205.0,213.8,197.3,205.7,205.7,207.3,3746,156938,32544667.0,,2021-07-19
521018,MARAL OVERS ,B ,Q,58.0,64.0,58.0,64.0,64.0,58.2,257,27551,1751173.0,,2021-07-19
521034,SOMA TEXTILE,T ,Q,7.1,7.1,6.85,6.99,6.99,7.13,19,1933,13322.0,,2021-07-19
521054,KAKATIYA TEX,XT,Q,1.54,1.54,1.54,1.54,1.54,1.47,1,20,30.0,,2021-07-19
521062,OCTAVE      ,XT,Q,2.3,2.3,2.28,2.28,2.28,2.4,7,1082,2484.0,,2021-07-19
521064,TRIDENT     ,A ,Q,17.6,18.05,17.5,17.65,17.65,17.7,4327,1856342,33056801.0,,2021-07-19
521070,ALOK INDS.  ,B ,Q,27.7,27.9,27.25,27.45,27.45,27.8,2167,1105038,30421329.0,,2021-07-19
521080,PASARI SPIN ,XT,Q,3.45,3.62,3.28,3.28,3.28,3.45,30,4486,15354.0,,2021-07-19
521082,SPENTEX INDS,Z ,Q,1.29,1.29,1.23,1.29,1.29,1.23,41,94195,121314.0,,2021-07-19
521097,AMARJOTHI SP,X ,Q,200.0,218.8,196.0,215.05,215.05,187.5,5537,444634,92496624.0,,2021-07-19
521105,OLYMPIA IND.,XT,Q,32.0,32.0,30.1,31.0,31.0,31.35,20,956,29390.0,,2021-07-19
521109,NAGREEKA EXP,B ,Q,34.7,35.05,31.8,34.4,34.4,33.4,141,14158,490174.0,,2021-07-19
521113,SUDITI IND. ,X ,Q,18.9,18.9,18.1,18.6,18.6,18.95,32,5294,97684.0,,2021-07-19
521131,SBFL        ,XT,Q,10.8,10.86,10.78,10.86,10.86,10.35,55,24429,264961.0,,2021-07-19
521141,ADITYA SPIN.,XT,Q,15.19,15.5,14.44,14.92,15.0,15.19,99,11411,169959.0,,2021-07-19
521149,PRIME URBAN ,X ,Q,8.65,8.65,8.42,8.65,8.42,8.86,28,9541,82474.0,,2021-07-19
521151,DHANLXMI FAB,X ,Q,22.4,23.1,22.4,23.1,23.1,22.0,18,9659,220202.0,,2021-07-19
521163,ZODIAC CLOTH,B ,Q,136.85,144.5,133.85,139.4,138.2,136.65,1076,24180,3374298.0,,2021-07-19
521176,GANGOTRI TEX,Z ,Q,1.0,1.0,1.0,1.0,1.0,0.96,10,2442,2442.0,,2021-07-19
521178,SRI RAMK.MIL,X ,Q,19.5,19.5,18.2,18.2,18.2,18.9,10,6055,114172.0,,2021-07-19
521180,SUPER SPIN. ,T ,Q,12.28,12.39,12.0,12.24,12.24,11.81,342,205719,2517991.0,,2021-07-19
521182,SEASONS FUR.,XT,Q,3.49,3.66,3.49,3.66,3.66,3.49,3,702,2451.0,,2021-07-19
521188,UNITED TEXT.,XT,Q,6.55,6.98,6.32,6.98,6.98,6.65,49,4058,27577.0,,2021-07-19
521194,SIL INVEST  ,B ,Q,322.25,358.0,321.0,340.8,343.35,325.95,724,5862,2032478.0,,2021-07-19
